"Waterbody","Sampling_Date","Latitude","Longitude","Taxon","TLEN","RWT","Sex","As_ug_ww","System_Type","Data_source","As_ug_ww_RAND"
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"BLUEGILL",195,132,"M",0.045,"River","MECP",0.01884
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"LMB",436,1284,"",0.039,"River","MECP",0.00404
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"NP",543,867,"",0.018,"River","MECP",0.0017
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"PSEED",161,66,"",0.078,"River","MECP",0.078
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"RBASS",220,230,"",0.02,"River","MECP",0.01176
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"SMB",286,300,"",0.051,"River","MECP",0.051
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"WALL",547,1500,"",0.023,"River","MECP",0.02387
"Mississippi River - Upstream of Carleton Place","2016-10-04",45.13194,-76.15222,"YPERCH",240,164,"",0.012,"River","MECP",0.00872
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"BBULL",274,278,"",0.007,"River","MECP",0.00089
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"NP",584,1240,"",0.015,"River","MECP",0.019
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"PSEED",138,57,"",0.049,"River","MECP",0.01323
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"RBASS",185,118,"",0.023,"River","MECP",0.01353
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"Redhorse Sucker",445,932,"",0.028,"River","MECP",0.01778
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"SMB",300,408,"",0.048,"River","MECP",0.02317
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"WALL",451,1016,"",0.026,"River","MECP",0.01631
"Mississippi River Downstream Pakenham","2016-10-04",45.33861,-76.28694,"YPERCH",216,122,"",0.014,"River","MECP",0.01684
"Moira Lake","2016-06-23",44.48722,-77.45361,"NP",553,796,"F",0.189,"Lake","MECP",0.189
"Moira Lake","2016-06-21",44.48722,-77.45361,"NP",585,1040,"F",0.183,"Lake","MECP",0.183
"Moira Lake","2016-06-24",44.48722,-77.45361,"NP",602,1270,"M",0.17,"Lake","MECP",0.17
"Moira Lake","2016-06-23",44.48722,-77.45361,"NP",795,3000,"F",0.193,"Lake","MECP",0.193
"Moira Lake","2016-06-24",44.48722,-77.45361,"SMB",281,304,"F",0.161,"Lake","MECP",0.161
"Moira Lake","2016-06-23",44.48722,-77.45361,"SMB",352,498,"M",0.643,"Lake","MECP",0.643
"Moira Lake","2016-06-21",44.48722,-77.45361,"SMB",434,1023,"F",0.484,"Lake","MECP",0.484
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",264,146,"M",0.061,"Lake","MECP",0.061
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",269,166,"F",0.048,"Lake","MECP",0.00053
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",294,220,"M",0.044,"Lake","MECP",0.0146
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",322,301,"F",0.05,"Lake","MECP",0.05
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",318,304,"F",0.037,"Lake","MECP",0.01151
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",374,555,"M",0.042,"Lake","MECP",0.01259
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",439,800,"F",0.033,"Lake","MECP",0.01509
"Moira Lake","2016-06-21",44.48722,-77.45361,"WALL",536,1323,"F",0.037,"Lake","MECP",0.02305
"Monmonowason Lake","2015-08-22",51.71028,-89.49278,"NP",360,240,"F",0.009,"Lake","MECP",0.00455
"Monmonowason Lake","2015-08-22",51.71028,-89.49278,"NP",515,780,"F",0.011,"Lake","MECP",0.0195
"Monmonowason Lake","2015-08-22",51.71028,-89.49278,"NP",777,3100,"F",0.008,"Lake","MECP",0.00986
"Monmonowason Lake","2015-08-22",51.71028,-89.49278,"WS",221,120,"",0.087,"Lake","MECP",0.087
"Monmonowason Lake","2015-08-22",51.71028,-89.49278,"WS",360,470,"F",0.056,"Lake","MECP",0.056
"Monmonowason Lake","2015-08-23",51.71028,-89.49278,"WS",452,1120,"F",0.028,"Lake","MECP",0.00668
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"NP",476,700,"M",0.213,"River","MECP",0.213
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"NP",570,1070,"F",0.297,"River","MECP",0.297
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"NP",777,2540,"F",0.083,"River","MECP",0.083
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"SMB",275,280,"M",0.106,"River","MECP",0.106
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"SMB",308,390,"M",0.111,"River","MECP",0.111
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"SMB",427,1110,"M",0.099,"River","MECP",0.099
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"WALL",365,420,"M",0.086,"River","MECP",0.086
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"WALL",408,540,"M",0.036,"River","MECP",0.00728
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"WALL",543,1650,"F",0.179,"River","MECP",0.179
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"WS",353,570,"F",0.062,"River","MECP",0.062
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"WS",374,650,"M",0.067,"River","MECP",0.067
"Montreal River - Hound Chute GS Headpond","2015-05-27",47.32667,-79.70056,"WS",455,1150,"M",0.055,"River","MECP",0.055
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"NP",467,630,"M",0.168,"River","MECP",0.168
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"NP",620,1420,"M",0.345,"River","MECP",0.345
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"NP",902,5330,"F",0.514,"River","MECP",0.514
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"WALL",376,410,"M",0.344,"River","MECP",0.344
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"WALL",450,760,"F",0.131,"River","MECP",0.131
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"WALL",507,1020,"F",0.301,"River","MECP",0.301
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"WS",382,680,"F",0.043,"River","MECP",0.01677
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"WS",419,1060,"F",0.046,"River","MECP",0.02239
"Montreal River - Ragged Chute GS Headpond","2015-05-27",47.28194,-79.68806,"WS",534,1850,"F",0.036,"River","MECP",0.00855
"Moose River","2017-08-14",51.32417,-80.45111,"BT",337,420,"F",0.664,"River","MECP",0.664
"Moose River","2016-05-24",51.31926,-80.49571,"BT",370,435,"M",0.05161,"River","Lescord",0.05161
"Moose River","2017-08-14",51.32417,-80.45111,"BT",360,510,"M",0.579,"River","MECP",0.579
"Moose River","2016-05-20",51.31926,-80.49571,"BT",422,530,"F",0.72092,"River","Lescord",0.72092
"Moose River","2016-05-25",51.31926,-80.49571,"BT",413,580,"F",1.69448,"River","Lescord",1.69448
"Moose River","2016-05-23",51.31926,-80.49571,"BT",420,595,"F",1.34398,"River","Lescord",1.34398
"Moose River","2016-05-22",51.31926,-80.49571,"BT",438,680,"F",0.36461,"River","Lescord",0.36461
"Moose River","2016-05-25",51.31926,-80.49571,"BT",435,710,"M",1.75485,"River","Lescord",1.75485
"Moose River","2016-05-22",51.31926,-80.49571,"BT",438,745,"M",1.30304,"River","Lescord",1.30304
"Moose River","2016-05-22",51.31926,-80.49571,"BT",472,900,"F",2.58927,"River","Lescord",2.58927
"Moose River","2016-05-23",51.31926,-80.49571,"BT",452,940,"F",0.76549,"River","Lescord",0.76549
"Moose River","2016-05-21",51.31926,-80.49571,"BT",575,1700,"M",0.49251,"River","Lescord",0.49251
"Moose River","2017-08-14",51.32417,-80.45111,"BUR",533,800,"F",1.756,"River","MECP",1.756
"Moose River","2016-05-21",51.32417,-80.45111,"CISCO",291,210,"F",3.305,"River","MECP",3.305
"Moose River","2016-05-24",51.32417,-80.45111,"CISCO",340,350,"F",3.955,"River","MECP",3.955
"Moose River","2015-09-01",51.32417,-80.45111,"CISCO",330,390,"F",4.09,"River","MECP",4.09
"Moose River","2015-09-01",51.31926,-80.49571,"CISCO",330,390,"F",3.22054,"River","Lescord",3.22054
"Moose River","2015-09-01",51.32417,-80.45111,"CISCO",360,410,"F",6.649,"River","MECP",6.649
"Moose River","2015-09-01",51.31926,-80.49571,"CISCO",360,410,"F",4.83556,"River","Lescord",4.83556
"Moose River","2015-09-01",51.31926,-80.49571,"CISCO",370,440,"F",0.91615,"River","Lescord",0.91615
"Moose River","2015-09-01",51.31926,-80.49571,"CISCO",370,480,"M",2.01241,"River","Lescord",2.01241
"Moose River","2016-05-21",51.32417,-80.45111,"CISCO",373,500,"",1.978,"River","MECP",1.978
"Moose River","2015-09-01",51.32417,-80.45111,"CISCO",375,530,"F",2.037,"River","MECP",2.037
"Moose River","2015-09-01",51.31926,-80.49571,"CISCO",375,530,"F",1.58717,"River","Lescord",1.58717
"Moose River","2017-08-14",51.32417,-80.45111,"Fallfish",300,310,"M",0.032,"River","MECP",0.01759
"Moose River","2017-08-14",51.32417,-80.45111,"Fallfish",341,450,"F",0.072,"River","MECP",0.072
"Moose River","2017-08-14",51.32417,-80.45111,"Fallfish",395,700,"M",0.064,"River","MECP",0.064
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",304,280,"M",0.12753,"River","Lescord",0.12753
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",319,295,"F",0.13699,"River","Lescord",0.13699
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",325,300,"M",0.22645,"River","Lescord",0.22645
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",312,305,"F",0.15567,"River","Lescord",0.15567
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",303,325,"M",0.1014,"River","Lescord",0.1014
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",334,349,"F",0.2053,"River","Lescord",0.2053
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",335,375,"M",0.08263,"River","Lescord",0.08263
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",336,380,"M",0.07729,"River","Lescord",0.07729
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",344,385,"M",0.10573,"River","Lescord",0.10573
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",336,385,"M",0.32985,"River","Lescord",0.32985
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",361,390,"F",0.09088,"River","Lescord",0.09088
"Moose River","2017-08-14",51.32417,-80.45111,"LNS",256,410,"",0.108,"River","MECP",0.108
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",364,410,"M",0.09277,"River","Lescord",0.09277
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",384,425,"",0.10681,"River","Lescord",0.10681
"Moose River","2015-06-13",51.31926,-80.49571,"LNS",373,425,"F",0.13636,"River","Lescord",0.13636
"Moose River","2017-08-14",51.32417,-80.45111,"LNS",383,515,"F",0.123,"River","MECP",0.123
"Moose River","2016-09-15",51.32417,-80.45111,"LNS",438,820,"F",0.157,"River","MECP",0.157
"Moose River","2017-08-14",51.32417,-80.45111,"LSTUR",247,51,"M",0.202,"River","MECP",0.202
"Moose River","2017-08-14",51.32417,-80.45111,"LSTUR",404,250,"M",0.146,"River","MECP",0.146
"Moose River","2017-08-14",51.32417,-80.45111,"LSTUR",585,740,"M",0.145,"River","MECP",0.145
"Moose River","2017-08-14",51.32417,-80.45111,"LSTUR",1181,10500,"M",0.503,"River","MECP",0.503
"Moose River","2017-08-14",51.32417,-80.45111,"LSTUR",1410,18100,"F",1.626,"River","MECP",1.626
"Moose River","2016-05-26",51.32417,-80.45111,"LWF",251,150,"",2.012,"River","MECP",2.012
"Moose River","2017-08-14",51.32417,-80.45111,"LWF",274,170,"F",0.502,"River","MECP",0.502
"Moose River","2015-09-01",51.31926,-80.49571,"LWF",315,280,"M",0.24955,"River","Lescord",0.24955
